,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.354493630162745e-06,0.0006603497854088637,0.004240449222448604,0.009861829936458108,0.016853798483248313,0.020481797017100987,0.0069712812292298,0.00015213135067496352,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6522202000516653e-08,1.1139324840216994e-05,0.0006165881521080111,0.004294236248105651,0.007868686456119283,0.014314350686102843,0.023644436994652594,0.011100894169518245,0.0003395637522126147,1.6443765240320325e-06,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1218891446218545e-05,0.0005621911158049515,0.003951410265046974,0.007937140259482615,0.012884830520476996,0.024004157620385602,0.016450024479992446,0.001311761588743553,5.277918198102814e-06,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8565541400361656e-07,1.029061437620046e-05,0.0006651768261729576,0.003506526848690307,0.0075215373541345195,0.013322499897889523,0.026010986556956692,0.028431535322533848,0.0003750239362873055,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.834884440113663e-07,9.150159690178245e-06,0.0005372072015204648,0.003266315265171628,0.007591502923011882,0.016529431952781993,0.0642871123846483,0.009003306257701384,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3261101000258327e-07,1.657637625032291e-05,0.0005697234211730982,0.0034356064805409255,0.009276405371700705,0.06512688486659067,0.017991919215494482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3044404001033306e-08,1.8035097360351323e-06,4.604254267289691e-05,0.0008216312957740054,0.004096884543019807,0.048369415021008236,0.023270367857637305,4.2435523200826644e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.304440400103331e-07,4.084419108079565e-06,0.00012046384148634663,0.0016323089221217974,0.02905247311576994,0.02726750239893317,0.00011733422165028568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3044404001033306e-08,2.869702256455902e-05,0.0003828745080794584,0.017249324081682015,0.025831696471433203,0.0011258939971239325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.760622274512217e-05,0.007216160720300571,0.026963823186027254,0.0019060976133731308,3.0235310280588983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009934951647373534,0.02721825066981821,0.002651848889223658,5.323005941503692e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5754187988306893e-05,0.028739537654365845,0.008884301137325067,0.00016427851919120014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007699660462769989,0.040878882121012323,0.016450952757062466,0.0036597190874452915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
