,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.092262784099197e-06,1.9759040490384905e-05,0.003914942237296263,0.004035671300802615,0.004980604313677022,0.003816597912278347,0.0038640461316572718,0.004907880435791606,0.009475719719734587,0.02454730579515418,0.0008624489646528005,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.611758989567757e-05,0.0015774344861827284,0.009496964003537,0.0017187978228454823,0.0012480552595383122,0.002118673062407272,0.004199631553569809,0.006691737220144355,0.013500676050928993,0.021389439813962668,0.00013067488925654555,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020342528934396271,0.0019603620386661877,0.019523841603044323,0.021020356850923478,0.006536688427249335,0.0060272764934254115,0.008331021481392288,0.010431871624055213,0.018688020929200043,0.016995665741749075,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.097115286177212e-06,0.00044337165084263686,0.005596608977341022,0.04350773626110153,0.03889279354640563,0.01607229527910109,0.015827734054454323,0.01651781522830577,0.027982461398261098,0.01309451504949308,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1696291082227843e-05,0.0003995834953397839,0.008378284045357209,0.05490366340567352,0.060252475449723716,0.035549139540200496,0.026685021798597823,0.03609486036856313,0.0053767929671607395,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.561818744088864e-06,0.0002193120883422722,0.005499086840585123,0.04675254202045074,0.07081467717440947,0.05217919672737245,0.03519716339745164,4.601602047089639e-05,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.365328480123996e-07,1.5197221746296042e-05,0.001555792369350307,0.024548525816446204,0.03676457249127817,0.014813949405186575,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.834884440113663e-07,4.8349974246941856e-05,0.00017300432364937012,0.0007515331158866399,0.0012142394519876535,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6522202000516653e-08,4.773996360092997e-07,2.3869981800464986e-07,6.17967306612038e-06,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
